loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
2018-11-24 14:09:05.883 +0200,1895,1543061344.8227198,60.172445992995215,24.810605552070605,1.2370450000000002,7.97,3,5.0,144035.74584675,0.0127410888671875,0.101806640625,-1.004959106445312
2018-11-24 14:09:05.936 +0200,1896,1543061344.8227198,60.172445992995215,24.810605552070605,1.2370450000000002,7.97,3,5.0,144035.80539275,0.0234832763671875,0.1100921630859375,-0.9683990478515624
2018-11-24 14:09:05.996 +0200,1897,1543061344.8227198,60.172445992995215,24.810605552070605,1.2370450000000002,7.97,3,5.0,144035.86493975,0.023834228515625,0.0975799560546875,-0.942413330078125
2018-11-24 14:09:06.055 +0200,1898,1543061344.8227198,60.172445992995215,24.810605552070605,1.2370450000000002,7.97,3,5.0,144035.92448675,0.050872802734375,0.07415771484375,-0.98065185546875
2018-11-24 14:09:06.121 +0200,1899,1543061345.822728,60.17250898299755,24.81059834363387,0.9516522,7.62,3,5.0,144035.98403275,0.0352630615234375,0.0835113525390625,-0.9875946044921876
2018-11-24 14:09:06.174 +0200,1900,1543061345.822728,60.17250898299755,24.81059834363387,0.9516522,7.62,3,5.0,144036.04357975,0.0682525634765625,0.10272216796875,-0.9570159912109376
2018-11-24 14:09:06.234 +0200,1901,1543061345.822728,60.17250898299755,24.81059834363387,0.9516522,7.62,3,5.0,144036.10312575,0.024932861328125,0.09149169921875,-0.9688568115234376
2018-11-24 14:09:06.293 +0200,1902,1543061345.822728,60.17250898299755,24.81059834363387,0.9516522,7.62,3,5.0,144036.16267275,0.03692626953125,0.091705322265625,-0.9782867431640624
2018-11-24 14:09:06.365 +0200,1903,1543061345.822728,60.17250898299755,24.81059834363387,0.9516522,7.62,3,5.0,144036.22222025,0.0287017822265625,0.082611083984375,-1.004913330078125
2018-11-24 14:09:06.413 +0200,1904,1543061345.822728,60.17250898299755,24.81059834363387,0.9516522,7.62,3,5.0,144036.28176625,0.070343017578125,0.0843353271484375,-0.98797607421875
2018-11-24 14:09:06.472 +0200,1905,1543061345.822728,60.17250898299755,24.81059834363387,0.9516522,7.62,3,5.0,144036.34131325,0.00408935546875,0.0908203125,-1.005386352539062
2018-11-24 14:09:06.532 +0200,1906,1543061345.822728,60.17250898299755,24.81059834363387,0.9516522,7.62,3,5.0,144036.40085925,0.036102294921875,0.0895538330078125,-1.006500244140625
